"RecKey","SeqNo","RecType","GapStart","GapEnd","Gap","DateLoadedInDb","PrimaryKey","DBKey","created_user","created_date","last_edited_user","last_edited_date"
"1907130839371719",1102,"C",545,349,196,"2019-09-01","19071307182343162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907130839371719",1103,"C",261,67,194,"2019-09-01","19071307182343162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907131351236754",1104,"C",2500,2471,29,"2019-09-01","19071313093952172019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907131351236754",1105,"C",2461,2382,79,"2019-09-01","19071313093952172019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907131351236754",1106,"C",2379,2342,37,"2019-09-01","19071313093952172019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907131351236754",1107,"C",2337,2273,64,"2019-09-01","19071313093952172019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907131351236754",1108,"C",2233,2204,29,"2019-09-01","19071313093952172019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907131351236754",1109,"C",2199,2157,42,"2019-09-01","19071313093952172019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907131351236754",1110,"C",2130,2047,83,"2019-09-01","19071313093952172019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907131351236754",1111,"C",2029,1999,30,"2019-09-01","19071313093952172019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907131351236754",1112,"C",1994,1953,41,"2019-09-01","19071313093952172019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907131351236754",1113,"C",1942,1845,97,"2019-09-01","19071313093952172019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907131351236754",1114,"C",1842,1814,28,"2019-09-01","19071313093952172019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907131351236754",1115,"C",1728,1648,80,"2019-09-01","19071313093952172019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907131351236754",1116,"C",1645,1617,28,"2019-09-01","19071313093952172019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907131351236754",1117,"C",1568,1462,106,"2019-09-01","19071313093952172019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907131351236754",1118,"C",1410,1334,76,"2019-09-01","19071313093952172019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907131351236754",1119,"C",1168,1005,163,"2019-09-01","19071313093952172019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907131351236754",1120,"C",992,878,114,"2019-09-01","19071313093952172019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907131351236754",1121,"C",864,804,60,"2019-09-01","19071313093952172019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907131351236754",1122,"C",729,663,66,"2019-09-01","19071313093952172019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907131351236754",1123,"C",635,612,23,"2019-09-01","19071313093952172019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907131351236754",1124,"C",556,506,50,"2019-09-01","19071313093952172019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907131351236754",1125,"C",492,421,71,"2019-09-01","19071313093952172019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907131351236754",1126,"C",403,372,31,"2019-09-01","19071313093952172019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907131351236754",1127,"C",370,346,24,"2019-09-01","19071313093952172019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907131351236754",1128,"C",220,175,45,"2019-09-01","19071313093952172019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907131351236754",1129,"C",153,65,88,"2019-09-01","19071313093952172019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907131351236754",1130,"C",61,0,61,"2019-09-01","19071313093952172019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907131411499337",1131,"C",2400,2363,37,"2019-09-01","19071313093952172019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907131411499337",1132,"C",2353,2319,34,"2019-09-01","19071313093952172019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907131411499337",1133,"C",2296,2248,48,"2019-09-01","19071313093952172019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907131411499337",1134,"C",2182,2102,80,"2019-09-01","19071313093952172019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907131411499337",1135,"C",2089,2063,26,"2019-09-01","19071313093952172019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907131411499337",1136,"C",2009,1980,29,"2019-09-01","19071313093952172019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907131411499337",1137,"C",1973,1934,39,"2019-09-01","19071313093952172019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907131411499337",1138,"C",1897,1860,37,"2019-09-01","19071313093952172019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907131411499337",1139,"C",1785,1706,79,"2019-09-01","19071313093952172019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907131411499337",1140,"C",1661,1599,62,"2019-09-01","19071313093952172019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907131411499337",1141,"C",1545,1465,80,"2019-09-01","19071313093952172019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907131411499337",1142,"C",1460,1425,35,"2019-09-01","19071313093952172019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907131411499337",1143,"C",1360,934,426,"2019-09-01","19071313093952172019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907131411499337",1144,"C",897,740,157,"2019-09-01","19071313093952172019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907131411499337",1145,"C",704,632,72,"2019-09-01","19071313093952172019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907131411499337",1146,"C",610,532,78,"2019-09-01","19071313093952172019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907131411499337",1147,"C",521,482,39,"2019-09-01","19071313093952172019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907131411499337",1148,"C",478,456,22,"2019-09-01","19071313093952172019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907131411499337",1149,"C",450,410,40,"2019-09-01","19071313093952172019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907131411499337",1150,"C",403,324,79,"2019-09-01","19071313093952172019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907131411499337",1151,"C",211,165,46,"2019-09-01","19071313093952172019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907131411499337",1152,"C",141,60,81,"2019-09-01","19071313093952172019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907131429444347",1155,"C",2436,2391,45,"2019-09-01","19071313093952172019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907131429444347",1156,"C",2388,2249,139,"2019-09-01","19071313093952172019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907131429444347",1157,"C",2239,1801,438,"2019-09-01","19071313093952172019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907131429444347",1158,"C",1799,1599,200,"2019-09-01","19071313093952172019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907131429444347",1159,"C",1566,1513,53,"2019-09-01","19071313093952172019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907131429444347",1160,"C",1511,1460,51,"2019-09-01","19071313093952172019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907131429444347",1161,"C",1428,1315,113,"2019-09-01","19071313093952172019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907131429444347",1162,"C",1313,1245,68,"2019-09-01","19071313093952172019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907131429444347",1163,"C",1211,1169,42,"2019-09-01","19071313093952172019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907131429444347",1164,"C",1115,860,255,"2019-09-01","19071313093952172019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907131429444347",1165,"C",761,674,87,"2019-09-01","19071313093952172019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907131429444347",1166,"C",660,463,197,"2019-09-01","19071313093952172019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907131429444347",1167,"C",429,224,205,"2019-09-01","19071313093952172019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907131429444347",1168,"C",198,125,73,"2019-09-01","19071313093952172019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907131429444347",1169,"C",91,32,59,"2019-09-01","19071313093952172019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907140831283397",1170,"C",1900,1743,157,"2019-09-01","19071407443997632019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907140831283397",1171,"C",1735,1594,141,"2019-09-01","19071407443997632019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907140831283397",1172,"C",1571,1538,33,"2019-09-01","19071407443997632019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907140831283397",1173,"C",1533,1513,20,"2019-09-01","19071407443997632019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907140831283397",1174,"C",1484,1383,101,"2019-09-01","19071407443997632019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907140831283397",1175,"C",631,602,29,"2019-09-01","19071407443997632019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907140831283397",1176,"C",596,291,305,"2019-09-01","19071407443997632019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907140831283397",1177,"C",286,260,26,"2019-09-01","19071407443997632019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907140831283397",1178,"C",245,210,35,"2019-09-01","19071407443997632019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907140831283397",1179,"C",130,86,44,"2019-09-01","19071407443997632019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"190714085057263",1180,"C",2500,2462,38,"2019-09-01","19071407443997632019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"190714085057263",1181,"C",2455,2218,237,"2019-09-01","19071407443997632019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"190714085057263",1182,"C",2213,2103,110,"2019-09-01","19071407443997632019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"190714085057263",1183,"C",1350,1280,70,"2019-09-01","19071407443997632019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"190714085057263",1184,"C",1273,1160,113,"2019-09-01","19071407443997632019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"190714085057263",1185,"C",1147,1105,42,"2019-09-01","19071407443997632019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"190714085057263",1186,"C",1100,810,290,"2019-09-01","19071407443997632019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"190714085057263",1187,"C",725,330,395,"2019-09-01","19071407443997632019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"190714085057263",1188,"C",326,265,61,"2019-09-01","19071407443997632019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"190714085057263",1189,"C",260,180,80,"2019-09-01","19071407443997632019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"190714085057263",1190,"C",175,151,24,"2019-09-01","19071407443997632019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"190714085057263",1191,"C",148,88,60,"2019-09-01","19071407443997632019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"190714085057263",1192,"C",79,0,79,"2019-09-01","19071407443997632019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907140913371554",1193,"C",2484,2453,31,"2019-09-01","19071407443997632019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907140913371554",1194,"C",2345,2278,67,"2019-09-01","19071407443997632019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907140913371554",1195,"C",2275,2205,70,"2019-09-01","19071407443997632019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907140913371554",1196,"C",2195,2107,88,"2019-09-01","19071407443997632019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907140913371554",1197,"C",1690,1633,57,"2019-09-01","19071407443997632019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907140913371554",1198,"C",1552,1146,406,"2019-09-01","19071407443997632019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907140913371554",1199,"C",968,832,136,"2019-09-01","19071407443997632019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907140913371554",1200,"C",830,700,130,"2019-09-01","19071407443997632019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907140913371554",1201,"C",697,560,137,"2019-09-01","19071407443997632019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907140913371554",1202,"C",200,0,200,"2019-09-01","19071407443997632019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907150829174465",1203,"C",2200,1661,539,"2019-09-01","19071507313265642019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907150829174465",1204,"C",1243,830,413,"2019-09-01","19071507313265642019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907150829174465",1205,"C",630,0,630,"2019-09-01","19071507313265642019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"190715084716394",1206,"C",2500,2321,179,"2019-09-01","19071507313265642019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"190715084716394",1207,"C",2316,2276,40,"2019-09-01","19071507313265642019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"190715084716394",1208,"C",2273,1903,370,"2019-09-01","19071507313265642019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"190715084716394",1209,"C",1900,1805,95,"2019-09-01","19071507313265642019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"190715084716394",1210,"C",1533,1394,139,"2019-09-01","19071507313265642019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"190715084716394",1211,"C",1325,1297,28,"2019-09-01","19071507313265642019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"190715084716394",1212,"C",1265,1220,45,"2019-09-01","19071507313265642019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"190715084716394",1213,"C",1037,965,72,"2019-09-01","19071507313265642019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"190715084716394",1214,"C",700,433,267,"2019-09-01","19071507313265642019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"190715084716394",1215,"C",251,0,251,"2019-09-01","19071507313265642019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907150903354690",1216,"C",2365,1833,532,"2019-09-01","19071507313265642019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907150903354690",1217,"C",1818,1600,218,"2019-09-01","19071507313265642019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907150903354690",1218,"C",1570,1383,187,"2019-09-01","19071507313265642019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907150903354690",1219,"C",1378,1126,252,"2019-09-01","19071507313265642019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1907150903354690",1220,"C",1121,1084,37,"2019-09-01","19071507313265642019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
