"SURVEY","STATE","COUNTY","PSU","POINT","MLRA","OWN","LANDUSE","VERTICAL_SLOPE_SHAPE","HORIZONTAL_SLOPE_SHAPE","SLOPE_PERCENT","SSAID","MUSYM","COMPONENT_NAME","COMPONENT_ID","ECO_SITE_1992","FULL_ESD_PLOT","APPARENT_TREND","BASAL_GAPS_NESW","CANOPY_GAPS_NESW","BASAL_GAPS_NWSE","CANOPY_GAPS_NWSE","PLOT_SIZE_HERB","TOT_ANN_PROD","SIMILARITY_INDEX","PTSTATUS","SOIL_CONFIDENCE_RATING","SLOPE_LENGTH","SLOPE_ASPECT","BIOMASS_PLOT_SIZE_HERB","BIOMASS_PLOT_METHOD","BIOMASS_WOODY_METHOD","GRAZING_USE","HAYED","OPT_SSI_PASTURE","OPT_DWR_PASTURE","OPT_DWR_RANGE","SAGE_EXISTS","PERENNIAL_CANOPY_GAPS_NESW","PERENNIAL_CANOPY_GAPS_NWSE","COMPONENT_HISTORICAL","COMPONENT_CHOSEN","COMPONENT_POPULATED","LANDUSE_SOURCE","GAPS_DIFFERENT_NESW","GAPS_DIFFERENT_NWSE","PLOTKEY","GlobalID","PrimaryKey","created_user","created_date","last_edited_user","last_edited_date","SpeciesState","DBKey"
2017,49,55,"203402B",2,"35","BLM",250,"concave","concave",2,"UT631","46","Mido LFS 4-15%","13219978","","N","away","","Y","","Y","",NA,NA,"CO",2,8,"NW","","","",1,"N","","","","","Y","Y","","13219978","Y","Field","Y","N","20174955203402B2","{1A02EDF9-8804-4A10-B099-2AE30F5EE5FE}","20174955203402B2","DBROWNING",2018-09-28 10:38:06,"DBROWNING",2019-07-08 09:02:36,"UT","2017"
2017,49,17,"204202B",1,"35","BLM",250,"linear","linear",1,"UT686","5018","","","","N","toward","","Y","","Y","",NA,NA,"CO",2,15,"SE","","","",1,"N","","","","","Y","Y","","Other","N","Field","N","N","20174917204202B1","{18AD785D-C738-460F-9141-B51038BFBEEF}","20174917204202B1","DBROWNING",2018-09-28 10:38:06,"DBROWNING",2019-07-08 09:02:40,"UT","2017"
2017,49,17,"204202B",2,"35","BLM",250,"convex","linear",6,"UT686","5018","","","","N","notapp","","Y","","Y","",NA,NA,"CO",2,20,"S","","","",1,"N","","","","","Y","Y","","Other","N","Field","N","N","20174917204202B2","{1CDA37F8-BB9C-419F-9D03-1FA501BE2562}","20174917204202B2","DBROWNING",2018-09-28 10:38:06,"DBROWNING",2019-07-08 09:02:40,"UT","2017"
2017,49,15,"200902B",1,"34B","BLM",250,"concave","concave",3,"UT623","126","Persayo GR-CL 3-30%","13203310","","N","away","","N","","Y","",NA,NA,"CO",2,0,"NA","","","",9,"N","","","","","N","Y","","13203310","Y","Field","","Y","20174915200902B1","{5BE8F252-6D0D-4AD6-B4C4-AE49ABCA3EB2}","20174915200902B1","DBROWNING",2018-09-28 10:38:06,"DBROWNING",2019-07-08 09:02:40,"UT","2017"
2017,49,15,"200902B",2,"34B","BLM",250,"convex","convex",2,"UT623","126","Casmos CN-L 3-20%","13203312","","N","away","","Y","","Y","",NA,NA,"CO",2,30,"NE","","","",9,"N","","","","","Y","Y","","13203312","Y","Field","Y","Y","20174915200902B2","{04114DC8-9D8C-441E-BAC3-50083419656C}","20174915200902B2","DBROWNING",2018-09-28 10:38:06,"DBROWNING",2019-07-08 09:02:40,"UT","2017"
2017,49,53,"100204B",1,"47","BLM",250,"linear","convex",8,"UT641","MAE","Magotsu CBV-L 2-20%","13281878","","N","away","","Y","","Y","",NA,NA,"CO",2,50,"SW","","","",1,"N","","","","","Y","Y","","13281878","Y","Field","Y","Y","20174953100204B1","{03BB4E05-3F33-441B-9275-1154631C5DEF}","20174953100204B1","DBROWNING",2018-09-28 10:38:06,"DBROWNING",2019-07-08 09:02:43,"UT","2017"
2017,49,53,"100204B",2,"47","BLM",250,"convex","convex",16,"UT641","MAE","","","","N","away","","Y","","Y","",NA,NA,"CO",1,10,"W","","","",1,"N","","","","","Y","Y","","Other","N","Field","Y","Y","20174953100204B2","{44BB20F5-EEF9-4979-8EC6-CC6F4425E02B}","20174953100204B2","DBROWNING",2018-09-28 10:38:06,"DBROWNING",2019-07-08 09:02:43,"UT","2017"
2017,49,1,"202811B",2,"28A","BLM",250,"linear","linear",1,"","","","","","N","away","","Y","","Y","",NA,NA,"CO",2,450,"NE","","","",1,"N","","","","","Y","Y","","Other","N","Field","Y","Y","2017491202811B2","{FB986143-5AD8-43AE-B6F4-370000DF08AB}","2017491202811B2","DBROWNING",2018-09-28 10:38:06,"DBROWNING",2019-07-08 09:02:43,"UT","2017"
2017,49,17,"100303B",1,"47","BLM",250,"convex","concave",30,"UT686","5187","Zigzag CL 15-50%","13288895","","N","away","","Y","","Y","",NA,NA,"CO",2,85,"NW","","","",1,"N","","","","","Y","Y","","13288895","Y","Field","N","N","20174917100303B1","{3CDFD2B7-5768-4E56-8CBB-3619145D8BBA}","20174917100303B1","DBROWNING",2018-09-28 10:38:06,"DBROWNING",2019-07-08 09:02:43,"UT","2017"
2017,49,17,"100303B",3,"47","BLM",250,"linear","linear",42,"UT686","5027","Cannonville C 30-50%","13288435","","N","away","","Y","","Y","",NA,NA,"CO",2,120,"NE","","","",1,"N","","","","","Y","Y","","13288435","Y","Field","Y","Y","20174917100303B3","{75ABC5FF-9E15-45AB-8346-56E704A64B96}","20174917100303B3","DBROWNING",2018-09-28 10:38:06,"DBROWNING",2019-07-08 09:02:43,"UT","2017"
2017,49,1,"203008B",1,"28A","BLM",250,"convex","linear",5,"","","","","","N","away","","Y","","Y","",NA,NA,"CO",1,300,"E","","","",1,"N","","","","","Y","Y","","Other","N","Field","Y","Y","2017491203008B1","{9F69D846-2323-4537-802C-84921BF23182}","2017491203008B1","DBROWNING",2018-09-28 10:38:06,"DBROWNING",2019-07-08 09:02:44,"UT","2017"
2017,49,1,"203008B",2,"28A","BLM",250,"convex","linear",4,"","","","","","N","away","","Y","","Y","",NA,NA,"CO",1,300,"N","","","",1,"N","","","","","Y","Y","","Other","N","Field","Y","Y","2017491203008B2","{CD1F8E43-7EF9-4DDA-8596-986C66289071}","2017491203008B2","DBROWNING",2018-09-28 10:38:06,"DBROWNING",2019-07-08 09:02:44,"UT","2017"
2017,49,17,"100703B",1,"47","BLM",250,"convex","convex",9,"UT636","69","Ipson CB-L 8-25%","13262029","","N","away","N","Y","N","Y","",NA,NA,"CO",2,50,"S","","","",1,"N","","","","","Y","Y","","13262029","Y","Field","N","N","20174917100703B1","{646E4295-BD9D-4416-8542-A97D91E0CB24}","20174917100703B1","DBROWNING",2018-09-28 10:38:06,"DBROWNING",2019-07-08 09:02:45,"UT","2017"
2017,49,17,"100703B",3,"47","BLM",250,"convex","convex",9,"UT636","69","","","","N","away","","Y","","Y","",NA,NA,"CO",2,40,"SW","","","",1,"N","","","","","Y","Y","","Other","N","Field","N","N","20174917100703B3","{F5FAE29E-3DB6-41C3-832E-0C42DF916F7A}","20174917100703B3","DBROWNING",2018-09-28 10:38:06,"DBROWNING",2019-07-08 09:02:45,"UT","2017"
2017,49,15,"200803B",1,"34B","BLM",250,"concave","concave",10,"UT623","069","Hideout GR-FSL 3-15%","13203576","","N","notapp","","Y","","Y","",NA,NA,"CO",1,100,"SE","","","",9,"N","","","","","Y","Y","","13203576","Y","Field","N","N","20174915200803B1","{3C3AD114-9DBE-4A29-A32B-E6B68B9FCC43}","20174915200803B1","DBROWNING",2018-09-28 10:38:06,"DBROWNING",2019-07-08 09:02:49,"UT","2017"
2017,49,15,"200803B",2,"34B","BLM",250,"concave","concave",18,"UT623","069","Hideout GR-FSL 3-15%","13203576","","N","notapp","","Y","","Y","",NA,NA,"CO",2,70,"N","","","Equations",9,"N","","","","","Y","Y","","13203576","Y","Field","Y","N","20174915200803B2","{0ECA0E23-2203-40E0-A050-C3253ECE7BF5}","20174915200803B2","DBROWNING",2018-09-28 10:38:06,"DBROWNING",2019-07-08 09:02:50,"UT","2017"
2017,49,23,"101106B",1,"47","BLM",250,"convex","convex",8,"UT608","BgC","Borvant CB-L 2-8%","13084320","","N","away","","Y","","Y","",NA,NA,"CO",2,300,"E","","","",9,"N","","","","","Y","Y","","13084320","Y","Field","Y","Y","20174923101106B1","{61C8B635-64FD-4BC4-8AF5-B51EB576C7EC}","20174923101106B1","DBROWNING",2018-09-28 10:38:06,"DBROWNING",2019-07-08 09:02:50,"UT","2017"
2017,49,23,"101106B",2,"47","BLM",250,"convex","convex",6,"UT608","BgC","","","","N","away","","Y","","N","",NA,NA,"CO",1,300,"E","","","",9,"N","","","","","Y","Y","","13084318","N","Field","Y","","20174923101106B2","{0F94A7EA-162F-443C-9216-459E3025851C}","20174923101106B2","DBROWNING",2018-09-28 10:38:06,"DBROWNING",2019-07-08 09:02:50,"UT","2017"
2017,49,27,"202716B",1,"28A","BLM",250,"linear","linear",1,"UT632","UL","Uvada SIL 0-2%","13220459","","N","away","","Y","","Y","",NA,NA,"CO",2,350,"S","","","",9,"N","","","","","Y","Y","","13220459","Y","Field","Y","Y","20174927202716B1","{408BAF99-45F6-4422-9A65-0C28976084E4}","20174927202716B1","DBROWNING",2018-09-28 10:38:06,"DBROWNING",2019-07-08 09:02:50,"UT","2017"
2017,49,27,"202716B",2,"28A","BLM",250,"linear","linear",1,"UT632","YV","Yuba SICL 0-2%","13220488","","N","away","","Y","","Y","",NA,NA,"CO",2,400,"S","","","",9,"N","","","","","Y","Y","","13220488","Y","Field","Y","Y","20174927202716B2","{F3CE129E-A8D6-47E6-BAFE-1D78CA7BF4D8}","20174927202716B2","DBROWNING",2018-09-28 10:38:06,"DBROWNING",2019-07-08 09:02:50,"UT","2017"
2017,49,27,"201404B",3,"28A","BLM",250,"convex","convex",20,"UT617","3","LODAR GRX-L 20-60%","12911699","","N","away","","Y","","Y","",NA,NA,"CO",2,300,"NE","","","",9,"N","","","","","Y","Y","","12911699","Y","Field","N","N","20174927201404B3","{94A95EB5-D906-4837-8310-4353329B0CA0}","20174927201404B3","DBROWNING",2018-09-28 10:38:06,"DBROWNING",2019-07-08 09:02:50,"UT","2017"
2017,49,55,"100903B",1,"47","BLM",250,"linear","convex",3,"","","","","","N","away","","N","","N","",NA,NA,"CO",2,500,"NE","","","",1,"N","","","","","Y","Y","","Other","N","Field","","","20174955100903B1","{682A52B6-5A1A-4A3F-9B75-AA5B9EF18A8F}","20174955100903B1","DBROWNING",2018-09-28 10:38:06,"DBROWNING",2019-07-08 09:02:50,"UT","2017"
2017,49,55,"100903B",2,"47","BLM",250,"convex","convex",5,"","","","","","N","away","","N","","N","",NA,NA,"CO",1,300,"SE","","","",1,"N","","","","","Y","Y","","Other","N","Field","","","20174955100903B2","{A7BD1168-4D5E-4097-901B-D586017B992C}","20174955100903B2","DBROWNING",2018-09-28 10:38:06,"DBROWNING",2019-07-08 09:02:50,"UT","2017"
2017,49,27,"200301B",1,"28A","BLM",250,"convex","convex",7,"UT617","18","DERA GR-SIL 2-8%, SODIC","12911729","","N","notapp","","Y","","Y","",NA,NA,"CO",2,75,"SE","","","",9,"N","","","","","Y","Y","","12911729","Y","Field","Y","Y","20174927200301B1","{D7B836A3-889A-42F4-9148-DC44EB65B55B}","20174927200301B1","DBROWNING",2018-09-28 10:38:06,"DBROWNING",2019-07-08 09:02:50,"UT","2017"
2017,49,27,"200301B",2,"28A","BLM",250,"linear","convex",5,"UT617","18","DERA GR-SIL 2-8%, SODIC","12911729","","N","toward","","Y","","Y","",NA,NA,"CO",2,150,"S","","","",9,"N","","","","","Y","Y","","12911729","Y","Field","Y","Y","20174927200301B2","{C65B4A2F-72B4-47C6-B01C-5B3716EAFD2C}","20174927200301B2","DBROWNING",2018-09-28 10:38:06,"DBROWNING",2019-07-08 09:02:50,"UT","2017"
2017,49,27,"202212B",1,"28A","BLM",250,"concave","concave",1,"UT632","YBC","Yenrab FS 1-10%","13220477","","N","away","","Y","","Y","",NA,NA,"CO",2,75,"SE","","","",9,"N","","","","","Y","Y","","13220477","Y","Field","Y","Y","20174927202212B1","{0A553837-F247-4068-A046-A622A1340953}","20174927202212B1","DBROWNING",2018-09-28 10:38:06,"DBROWNING",2019-07-08 09:02:50,"UT","2017"
2017,49,27,"202212B",2,"28A","BLM",250,"concave","concave",1,"UT632","YBC","Yenrab FS 1-10%","13220477","","N","away","","Y","","Y","",NA,NA,"CO",2,75,"SE","","","",9,"N","","","","","Y","Y","","13220477","Y","Field","Y","Y","20174927202212B2","{6515BC7E-E23F-4E5F-8AC7-AB6FB959EFB2}","20174927202212B2","DBROWNING",2018-09-28 10:38:06,"DBROWNING",2019-07-08 09:02:50,"UT","2017"
2017,49,23,"201901B",1,"28A","BLM",250,"concave","concave",7,"UT617","9","CHECKETT STV-L 15-50%","12911712","","N","notapp","","Y","","Y","",NA,NA,"CO",3,75,"W","","","",9,"N","","","","","Y","Y","","12911712","Y","Field","Y","Y","20174923201901B1","{30B164B2-FE7B-4847-859F-A48F505878C0}","20174923201901B1","DBROWNING",2018-09-28 10:38:06,"DBROWNING",2019-07-08 09:02:50,"UT","2017"
2017,49,23,"201901B",2,"28A","BLM",250,"concave","convex",28,"UT617","8","CHECKETT CBX-SL 10-50%","12911710","","N","away","","Y","","Y","",NA,NA,"CO",2,150,"NW","","","",9,"N","","","","","Y","Y","","12911710","Y","Field","Y","Y","20174923201901B2","{144727F4-5148-498E-96DA-6BDB3C114C2A}","20174923201901B2","DBROWNING",2018-09-28 10:38:06,"DBROWNING",2019-07-08 09:02:51,"UT","2017"
2017,49,27,"202707B",1,"28A","BLM",250,"linear","linear",1,"UT632","AE","Abbott SIC 0-1%, wet","13220282","","N","away","","Y","","Y","",NA,NA,"CO",2,500,"NW","","","",9,"N","","","","","Y","Y","","13220282","Y","Field","N","N","20174927202707B1","{8A5BF7DE-5173-490E-BC66-A9346C0FFF07}","20174927202707B1","DBROWNING",2018-09-28 10:38:06,"DBROWNING",2019-07-08 09:02:51,"UT","2017"
2017,49,27,"202707B",2,"28A","BLM",250,"linear","linear",1,"UT632","TO","Toddler SCL 1-3%","13220446","","N","away","","Y","","Y","",NA,NA,"CO",2,650,"NW","","","",9,"N","","","","","Y","Y","","13220446","Y","Field","Y","Y","20174927202707B2","{18556CFE-7078-47F3-952C-524AEA481D8D}","20174927202707B2","DBROWNING",2018-09-28 10:38:06,"DBROWNING",2019-07-08 09:02:51,"UT","2017"
2017,49,23,"200614B",1,"28A","BLM",250,"linear","linear",1,"UT617","69","SALTAIR SICL 0-1% Rare, saline","12911826","","N","notapp","","Y","","Y","",NA,NA,"CO",2,800,"E","","","",9,"N","","","","","Y","Y","","12911826","Y","Field","N","N","20174923200614B1","{EDF18143-AA2C-482A-B685-D5E795824E77}","20174923200614B1","DBROWNING",2018-09-28 10:38:06,"DBROWNING",2019-07-08 09:02:51,"UT","2017"
2017,49,23,"200614B",2,"28A","BLM",250,"linear","linear",1,"UT617","69","SALTAIR SICL 0-1% Rare, saline","12911826","","N","notapp","","Y","","Y","",NA,NA,"CO",2,600,"E","","","",9,"N","","","","","Y","Y","","12911826","Y","Field","N","N","20174923200614B2","{021E0899-660E-4AAE-A5F4-F92738AB24FA}","20174923200614B2","DBROWNING",2018-09-28 10:38:06,"DBROWNING",2019-07-08 09:02:51,"UT","2017"
2017,49,21,"204006B",1,"28A","BLM",250,"convex","convex",1,"UT634","388","","","","N","away","","Y","","Y","",NA,NA,"CO",1,30,"N","","","",1,"N","","","","","Y","Y","","Other","N","Field","N","N","20174921204006B1","{BBD94968-68FF-402E-8DDD-CCD60821CFA3}","20174921204006B1","DBROWNING",2018-09-28 10:38:06,"DBROWNING",2019-07-08 09:02:51,"UT","2017"
2017,49,21,"204006B",2,"28A","BLM",250,"linear","concave",1,"UT634","479","","","","N","away","","Y","","Y","",NA,NA,"CO",1,20,"NW","","","",1,"N","","","","","Y","Y","","Other","N","Field","N","N","20174921204006B2","{EDD6F175-B61A-40FB-B667-9D85954BA32C}","20174921204006B2","DBROWNING",2018-09-28 10:38:06,"DBROWNING",2019-07-08 09:02:51,"UT","2017"
2017,49,15,"202603B",1,"34B","BLM",250,"linear","linear",1,"UT623","157","","","","N","away","","Y","","Y","",NA,NA,"CO",1,5,"E","","","",1,"N","","","","","Y","Y","","Other","N","Field","N","N","20174915202603B1","{13088F95-23F1-4327-9B69-5879B977997A}","20174915202603B1","DBROWNING",2018-09-28 10:38:06,"DBROWNING",2019-07-08 09:02:52,"UT","2017"
2017,49,15,"202603B",3,"34B","BLM",250,"linear","linear",3,"UT623","165","","","","N","away","","Y","","Y","",NA,NA,"CO",2,15,"S","","","",1,"N","","","","","Y","Y","","Other","N","Field","N","N","20174915202603B3","{DD314367-0F29-4553-B68F-36C3F732FFA3}","20174915202603B3","DBROWNING",2018-09-28 10:38:06,"DBROWNING",2019-07-08 09:02:52,"UT","2017"
2017,49,23,"202209B",1,"28A","BLM",250,"convex","linear",38,"UT608","SsE","Sumine CBV-L 10-30%","13085006","","N","away","","N","","N","",NA,NA,"CO",2,250,"NW","","","",1,"N","","","","","N","Y","","13085006","Y","Field","","","20174923202209B1","{54D89789-8844-457A-ABBE-A62B12C62734}","20174923202209B1","DBROWNING",2018-09-28 10:38:06,"DBROWNING",2019-07-08 09:02:52,"UT","2017"
2017,49,23,"202209B",2,"28A","BLM",250,"convex","convex",20,"UT608","SsE","Sumine CBV-L 10-30%","13085006","","N","away","","N","","N","",NA,NA,"CO",2,200,"SE","","","",1,"N","","","","","Y","Y","","13085006","Y","Field","","","20174923202209B2","{694D9EC7-3AA9-435A-9111-EAC25DA4478A}","20174923202209B2","DBROWNING",2018-09-28 10:38:06,"DBROWNING",2019-07-08 09:02:52,"UT","2017"
2017,49,23,"201911B",1,"28A","BLM",250,"convex","convex",32,"UT617","16","DERA GR-L 2-8%","12911724","","N","notapp","","Y","","Y","",NA,NA,"CO",2,350,"E","","","",9,"N","","","","","Y","Y","","12911724","Y","Field","Y","Y","20174923201911B1","{2B26913B-5A86-464B-97A2-7105B5A63B2D}","20174923201911B1","DBROWNING",2018-09-28 10:38:06,"DBROWNING",2019-07-08 09:02:52,"UT","2017"
2017,49,23,"201911B",2,"28A","BLM",250,"linear","concave",5,"UT617","16","DERA GR-L 2-8%","12911724","","N","away","","N","","N","",NA,NA,"CO",2,300,"S","","","",9,"N","","","","","Y","Y","","12911724","Y","Field","","","20174923201911B2","{8E75D92B-6528-454F-AB65-0BEAD3ED0C02}","20174923201911B2","DBROWNING",2018-09-28 10:38:06,"DBROWNING",2019-07-08 09:02:52,"UT","2017"
2017,49,25,"203113B",1,"35","BLM",250,"convex","convex",7,"UT686","5159","Bowdish GRV-L 2-30%, moist","13288817","","N","away","","N","","Y","",NA,NA,"CO",2,75,"NW","","","",1,"N","","","","","Y","Y","","13288817","Y","Field","","Y","20174925203113B1","{C8EB5A75-7C60-41F4-B780-A810116E0FB2}","20174925203113B1","DBROWNING",2018-09-28 10:38:06,"DBROWNING",2019-07-08 09:02:52,"UT","2017"
2017,49,25,"203113B",2,"35","BLM",250,"convex","convex",22,"UT686","5158","","","","N","away","","Y","","Y","",NA,NA,"CO",1,30,"N","","","",1,"N","","","","","Y","Y","","Other","N","Field","Y","Y","20174925203113B2","{3A8996D5-2E89-4B1C-B5EE-5DDC51B8632C}","20174925203113B2","DBROWNING",2018-09-28 10:38:06,"DBROWNING",2019-07-08 09:02:52,"UT","2017"
2017,49,41,"101007B",1,"28A","BLM",250,"linear","convex",27,"UT628","184","Hiko Peak GRV-L 15-30%","13209287","","N","away","","N","","N","",NA,NA,"CO",2,100,"NW","","","",1,"N","","","","","Y","Y","","13209287","Y","Field","","","20174941101007B1","{F916D0AF-7F68-4079-8AD9-2D4E98CB6CD8}","20174941101007B1","DBROWNING",2018-09-28 10:38:06,"DBROWNING",2019-07-08 09:02:53,"UT","2017"
2017,49,41,"101007B",2,"28A","BLM",250,"linear","convex",9,"UT628","184","Povertyflat STX-COSL 8-30% Very rare","13209285","","N","away","","N","","N","",NA,NA,"CO",1,50,"NW","","","",1,"N","","","","","Y","Y","","13209285","Y","Field","","","20174941101007B2","{55DE744E-BC37-43D9-B42B-3A87D48FD286}","20174941101007B2","DBROWNING",2018-09-28 10:38:06,"DBROWNING",2019-07-08 09:02:53,"UT","2017"
2017,49,1,"202811B",1,"28A","BLM",250,"linear","concave",1,"","","","","","N","away","","Y","","Y","",NA,NA,"CO",3,400,"W","","","",1,"N","","","","","Y","Y","","Other","N","Field","Y","Y","2017491202811B1","{803DCC80-AC8B-4357-8E51-0C2B9A8BAFAE}","2017491202811B1","DBROWNING",2018-09-28 10:38:06,"DBROWNING",2019-07-08 09:02:53,"UT","2017"
2017,49,21,"204001B",1,"28A","BLM",250,"linear","linear",2,"UT634","305","Antelope Springs L 0-2%","13260013","","N","away","","Y","","Y","",NA,NA,"CO",1,1000,"NE","","","",9,"N","","","","","Y","Y","","13260013","Y","Field","Y","Y","20174921204001B1","{8A5E3610-B336-4466-B12C-F228F15AC627}","20174921204001B1","DBROWNING",2018-09-28 10:38:06,"DBROWNING",2019-07-08 09:02:53,"UT","2017"
2017,49,21,"204001B",2,"28A","BLM",250,"linear","linear",2,"UT634","505","","","","N","away","","Y","","Y","",NA,NA,"CO",3,1000,"E","","","",9,"N","","","","","Y","Y","","13261056","N","Field","Y","Y","20174921204001B2","{0013FC39-E771-44F4-AEA3-0020A2C30F42}","20174921204001B2","DBROWNING",2018-09-28 10:38:06,"DBROWNING",2019-07-08 09:02:53,"UT","2017"
2017,49,41,"202602B",2,"34B","BLM",250,"linear","linear",2,"UT623","157","","","","N","away","","Y","","Y","",NA,NA,"CO",2,10,"NW","","","",1,"N","","","","","Y","Y","","Other","N","Field","Y","Y","20174941202602B2","{EE8B19E6-CD8D-4F95-8B7B-994452EE15BA}","20174941202602B2","DBROWNING",2018-09-28 10:38:06,"DBROWNING",2019-07-08 09:02:53,"UT","2017"
2017,49,41,"202602B",3,"34B","BLM",250,"linear","linear",4,"UT623","157","","","","N","away","","Y","","Y","",NA,NA,"CO",2,10,"SE","","","",1,"N","","","","","Y","Y","","Other","N","Field","Y","Y","20174941202602B3","{07F0BF59-E33B-448F-8DA1-9A2D4DA06CEB}","20174941202602B3","DBROWNING",2018-09-28 10:38:06,"DBROWNING",2019-07-08 09:02:53,"UT","2017"
2017,49,21,"100607B",1,"47","BLM",250,"convex","convex",9,"UT634","326","Bess FSL 2-15%","13260122","","N","notapp","","Y","","Y","",NA,NA,"CO",2,120,"S","","","",9,"N","","","","","Y","Y","","13260122","Y","Field","Y","Y","20174921100607B1","{F4AB1666-BBF9-4CA3-A4A7-1EBD91D0E292}","20174921100607B1","DBROWNING",2018-09-28 10:38:06,"DBROWNING",2019-07-08 09:02:53,"UT","2017"
2017,49,21,"100607B",2,"47","BLM",250,"convex","concave",20,"UT634","326","Bess FSL 2-15%","13260122","","N","toward","","Y","","Y","",NA,NA,"CO",2,80,"E","","","",9,"N","","","","","Y","Y","","13260122","Y","Field","Y","Y","20174921100607B2","{6C84E92D-04F3-441E-A587-7C9537154949}","20174921100607B2","DBROWNING",2018-09-28 10:38:06,"DBROWNING",2019-07-08 09:02:53,"UT","2017"
2017,49,25,"201509B",1,"35","BLM",250,"linear","linear",2,"UT686","5155","Lazear LS 2-15%, warm","13288796","","N","away","","Y","","Y","",NA,NA,"CO",2,15,"N","","","",1,"N","","","","","Y","Y","","13288796","Y","Field","Y","Y","20174925201509B1","{72EA7A91-E70D-4230-B9C4-6AE7EE287522}","20174925201509B1","DBROWNING",2018-09-28 10:38:06,"DBROWNING",2019-07-08 09:02:53,"UT","2017"
2017,49,25,"201509B",2,"35","BLM",250,"linear","convex",6,"UT686","5096","","","","N","away","","Y","","Y","",NA,NA,"CO",1,40,"NE","","","",1,"N","","","","","Y","Y","","Other","N","Field","Y","Y","20174925201509B2","{6E4E7BEC-BDD2-41B3-B8D7-FBD6E5D15BAE}","20174925201509B2","DBROWNING",2018-09-28 10:38:06,"DBROWNING",2019-07-08 09:02:53,"UT","2017"
2017,49,25,"200409B",1,"35","BLM",250,"convex","convex",3,"","","","","","N","notapp","","Y","","Y","",NA,NA,"CO",2,15,"S","","","",1,"N","","","","","Y","Y","","Other","N","Field","N","N","20174925200409B1","{96D8C6CD-4735-4CC0-B5B1-AEB8363DBDF5}","20174925200409B1","DBROWNING",2018-09-28 10:38:06,"DBROWNING",2019-07-08 09:02:53,"UT","2017"
2017,49,25,"200409B",2,"35","BLM",250,"convex","linear",5,"","","","","","N","notapp","","Y","","Y","",NA,NA,"CO",2,30,"NW","","","Equations",1,"N","","","","","Y","Y","","Other","N","Field","N","N","20174925200409B2","{90ADF385-CE47-4953-B8D3-81D12D8414A2}","20174925200409B2","DBROWNING",2018-09-28 10:38:06,"DBROWNING",2019-07-08 09:02:53,"UT","2017"
2017,49,21,"202914B",1,"28A","BLM",250,"convex","convex",22,"UT634","394","Junkett CB-SL 2-8%","13260490","","N","notapp","","Y","","Y","",NA,NA,"CO",2,100,"NW","","","",9,"N","","","","","Y","Y","","13260490","Y","Field","Y","Y","20174921202914B1","{63AA7A38-F75D-4DCE-B60F-ABF1AAC6287F}","20174921202914B1","DBROWNING",2018-09-28 10:38:06,"DBROWNING",2019-07-08 09:02:54,"UT","2017"
2017,49,21,"202914B",2,"28A","BLM",250,"concave","concave",12,"UT634","394","Junkett CB-SL 2-8%","13260490","","N","toward","","N","","N","",NA,NA,"CO",3,100,"NE","","","",9,"N","","","","","Y","Y","","13260490","Y","Field","","","20174921202914B2","{B9AE403E-1BDF-4713-A00C-81156D3FA769}","20174921202914B2","DBROWNING",2018-09-28 10:38:06,"DBROWNING",2019-07-08 09:02:54,"UT","2017"
2017,49,17,"204220B",3,"35","BLM",250,"convex","convex",2,"UT631","3","","","","N","away","","Y","","Y","",NA,NA,"CO",2,15,"NW","","","",1,"N","","","","","Y","Y","","Other","N","Field","N","N","20174917204220B3","{FADB07E6-14EF-4924-A932-538BEE56D3A4}","20174917204220B3","DBROWNING",2018-09-28 10:38:06,"DBROWNING",2019-07-08 09:02:55,"UT","2017"
2017,49,1,"202902B",1,"28A","BLM",250,"concave","concave",8,"","","","","","N","away","","Y","","Y","",NA,NA,"CO",1,75,"SE","","","",9,"N","","","","","Y","Y","","Other","N","Field","Y","Y","2017491202902B1","{635234B9-A282-4A88-8F6D-A757F4DEA627}","2017491202902B1","DBROWNING",2018-09-28 10:38:06,"DBROWNING",2019-07-08 09:02:30,"UT","2017"
2017,49,1,"202902B",2,"28A","BLM",250,"concave","convex",22,"","","","","","N","notapp","","Y","","Y","",NA,NA,"CO",1,100,"N","","","",9,"N","","","","","Y","Y","","Other","N","Field","N","N","2017491202902B2","{D8B9BAE5-E96C-4FCE-9871-7B5E7E00563F}","2017491202902B2","DBROWNING",2018-09-28 10:38:06,"DBROWNING",2019-07-08 09:02:30,"UT","2017"
2017,49,27,"203001B",1,"28A","BLM",250,"concave","concave",4,"UT617","16","DERA GR-SL 2-8%","12911725","","N","away","","N","","Y","",NA,NA,"CO",2,250,"NW","","","",9,"N","","","","","Y","Y","","12911725","Y","Field","","Y","20174927203001B1","{DDF8B863-08C9-495C-BBF6-FCC965311810}","20174927203001B1","DBROWNING",2018-09-28 10:38:06,"DBROWNING",2019-07-08 09:02:30,"UT","2017"
2017,49,27,"203001B",2,"28A","BLM",250,"convex","convex",5,"UT617","16","DERA GR-SL 2-8%","12911725","","N","away","","Y","","N","",NA,NA,"CO",2,300,"NW","","","",9,"N","","","","","Y","Y","","12911725","Y","Field","Y","","20174927203001B2","{1BB46C30-C36E-4226-AC40-B12F86BBCB89}","20174927203001B2","DBROWNING",2018-09-28 10:38:06,"DBROWNING",2019-07-08 09:02:30,"UT","2017"
